conteneur_id,taille,type,client_proprietaire,client_locataire,poids_brut_kg,statut_douane
CONT002835,"20""",REEFER,CLIENT045,,30135.302134365087,LIBERE
CONT002836,"40""",DRY,CLIENT047,,21760.63855176739,LIBERE
CONT002837,"40""",DRY,CLIENT034,,18864.92961355732,LIBERE
CONT002838,"40""",TANK,CLIENT026,CLIENT008,21600.470516265843,BLOQUE
CONT002839,"40""",DRY,CLIENT047,,35022.11651837586,LIBERE
CONT002840,"20""",DRY,CLIENT041,,24513.444246492043,LIBERE
CONT002841,"20""",DRY,CLIENT047,,24618.804913397013,LIBERE
CONT002842,"20""",DRY,CLIENT007,CLIENT048,32484.40136925428,LIBERE
CONT002843,"40""",TANK,CLIENT014,,11349.51884933357,LIBERE
CONT002844,"45""",OPENTOP,CLIENT015,,23536.210406137725,EN_ATTENTE
CONT002845,"20""",TANK,CLIENT035,,15370.281861287285,LIBERE
CONT002846,"40""",OPENTOP,CLIENT008,,14030.982292125163,LIBERE
CONT002847,"20""",DRY,CLIENT022,,15914.50428995799,BLOQUE
CONT002848,"40""",OPENTOP,CLIENT028,,12405.528724028007,LIBERE
CONT002849,"40""",DRY,CLIENT007,,24432.059431894748,LIBERE
CONT002850,"20""",FLATRACK,CLIENT015,,10852.2484718327,LIBERE
CONT002851,"45""",REEFER,CLIENT048,CLIENT032,19863.740562474355,LIBERE
CONT002852,"40""",REEFER,CLIENT005,CLIENT024,16994.094005942134,LIBERE
CONT002853,"40""",TANK,CLIENT037,,23012.25651727111,LIBERE
CONT002854,"40""",OPENTOP,CLIENT022,,18077.409902875017,LIBERE
CONT002855,"20""",DRY,CLIENT013,,15585.082766641368,BLOQUE
CONT002856,"40""",DRY,CLIENT048,CLIENT006,17382.010946659168,EN_ATTENTE
CONT002857,"40""",DRY,CLIENT031,,23846.06923948639,EN_ATTENTE
CONT002858,"40""",DRY,CLIENT022,,21015.066655930612,LIBERE
CONT002859,"45""",DRY,CLIENT013,,27935.287672972678,LIBERE
CONT002860,"40""",DRY,CLIENT007,CLIENT025,12019.645973413617,LIBERE
CONT002861,"20""",DRY,CLIENT010,,19765.39124946547,LIBERE
CONT002862,"20""",DRY,CLIENT008,CLIENT017,28389.849854482643,BLOQUE
CONT002863,"40""",TANK,CLIENT008,,12776.662547138118,LIBERE
CONT002864,"40""",OPENTOP,CLIENT049,CLIENT044,19670.98644325621,LIBERE
CONT002865,"45""",DRY,CLIENT030,CLIENT024,12309.234664592545,EN_ATTENTE
CONT002866,"45""",DRY,CLIENT008,,25119.900095077966,LIBERE
CONT002867,"20""",DRY,CLIENT010,,10612.401101059864,LIBERE
CONT002868,"20""",DRY,CLIENT047,,13163.03963709854,LIBERE
CONT002869,"40""",OPENTOP,CLIENT014,,27092.572795785272,LIBERE
CONT002870,"20""",REEFER,CLIENT031,,10510.04684361526,EN_ATTENTE
CONT002871,"20""",DRY,CLIENT017,CLIENT012,17698.48782395389,EN_ATTENTE
CONT002872,"40""",DRY,CLIENT007,,25939.70888216378,LIBERE
CONT002873,"40""",DRY,CLIENT027,CLIENT043,10546.114306199755,LIBERE
CONT002874,"20""",OPENTOP,CLIENT041,,12430.25289204443,LIBERE
CONT002875,"20""",OPENTOP,CLIENT001,,24366.679863261685,LIBERE
CONT002876,"20""",FLATRACK,CLIENT008,,22244.418799796855,LIBERE
CONT002877,"20""",REEFER,CLIENT016,CLIENT039,29665.333028604928,LIBERE
CONT002878,"40""",DRY,CLIENT032,,25317.709522804686,LIBERE
CONT002879,"40""",DRY,CLIENT016,CLIENT025,23489.514794876974,BLOQUE
CONT002880,"20""",REEFER,CLIENT005,,32937.00301207769,EN_ATTENTE
CONT002881,"40""",OPENTOP,CLIENT041,,22711.615035057835,LIBERE
CONT002882,"20""",DRY,CLIENT001,,30357.3796512728,LIBERE
CONT002883,"40""",DRY,CLIENT009,,17175.130532791103,BLOQUE
CONT002884,"20""",DRY,CLIENT022,,21995.564120730938,LIBERE
CONT002885,"45""",TANK,CLIENT012,,29113.41213287072,LIBERE
CONT002886,"45""",DRY,CLIENT004,,13005.951769191923,LIBERE
CONT002887,"20""",DRY,CLIENT012,,22045.908259542855,BLOQUE
CONT002888,"40""",DRY,CLIENT010,,31225.20504111628,LIBERE
CONT002889,"40""",OPENTOP,CLIENT001,,36528.18418683595,LIBERE
CONT002890,"40""",TANK,CLIENT015,,19922.093101747276,LIBERE
CONT002891,"40""",DRY,CLIENT006,CLIENT042,14639.324419517565,LIBERE
CONT002892,"20""",OPENTOP,CLIENT030,,23975.33762879196,LIBERE
CONT002893,"45""",DRY,CLIENT013,,12342.926259177742,LIBERE
CONT002894,"20""",OPENTOP,CLIENT001,,25009.017531782072,LIBERE
CONT002895,"20""",OPENTOP,CLIENT023,,20967.451854872088,LIBERE
CONT002896,"40""",DRY,CLIENT029,CLIENT018,22703.898010053796,LIBERE
CONT002897,"20""",OPENTOP,CLIENT016,,19905.974012046434,LIBERE
CONT002898,"20""",DRY,CLIENT007,CLIENT006,20926.57173381165,LIBERE
CONT002899,"40""",REEFER,CLIENT010,CLIENT002,20005.895653329753,LIBERE
CONT002900,"20""",DRY,CLIENT033,CLIENT050,8332.906155038283,LIBERE
CONT002901,"20""",DRY,CLIENT003,CLIENT049,26342.06636847281,LIBERE
CONT002902,"20""",REEFER,CLIENT030,CLIENT026,26254.755103560216,LIBERE
CONT002903,"20""",DRY,CLIENT005,,14060.322211510065,EN_ATTENTE
CONT002904,"20""",DRY,CLIENT004,,21790.892980278295,LIBERE
CONT002905,"20""",TANK,CLIENT002,,13667.226534128677,LIBERE
CONT002906,"40""",OPENTOP,CLIENT036,,35270.46220717987,LIBERE
CONT002907,"20""",REEFER,CLIENT046,,12346.790216039724,LIBERE
CONT002908,"45""",DRY,CLIENT036,,24851.16755831799,EN_ATTENTE
CONT002909,"20""",TANK,CLIENT047,,12175.826752115378,LIBERE
CONT002910,"40""",DRY,CLIENT003,,18860.85716971504,BLOQUE
CONT002911,"40""",DRY,CLIENT031,CLIENT040,19452.7222227689,LIBERE
CONT002912,"40""",DRY,CLIENT021,,33563.55705638137,LIBERE
CONT002913,"40""",DRY,CLIENT043,CLIENT002,27722.299347637312,LIBERE
CONT002914,"20""",DRY,CLIENT038,,8716.516917495312,LIBERE
CONT002915,"40""",REEFER,CLIENT050,,23184.12220633592,LIBERE
CONT002916,"40""",FLATRACK,CLIENT043,CLIENT011,23917.906441808143,LIBERE
CONT002917,"20""",DRY,CLIENT038,,33064.34185353564,LIBERE
CONT002918,"40""",DRY,CLIENT050,CLIENT009,29733.091541652182,LIBERE
CONT002919,"20""",REEFER,CLIENT043,,28182.766034366323,LIBERE
CONT002920,"40""",OPENTOP,CLIENT024,CLIENT036,36613.04612631383,LIBERE
CONT002921,"40""",DRY,CLIENT032,,28271.940670303815,LIBERE
CONT002922,"40""",REEFER,CLIENT034,,26449.555870188313,LIBERE
CONT002923,"40""",DRY,CLIENT030,,16405.347935230766,LIBERE
CONT002924,"40""",DRY,CLIENT038,,30234.772672141047,LIBERE
CONT002925,"40""",FLATRACK,CLIENT005,,28441.298553862067,LIBERE
CONT002926,"20""",DRY,CLIENT016,,27738.694893687803,LIBERE
CONT002927,"45""",REEFER,CLIENT014,,26560.31065863369,LIBERE
CONT002928,"40""",DRY,CLIENT003,,29291.35215090936,LIBERE
CONT002929,"40""",DRY,CLIENT048,,35110.8705004369,LIBERE
CONT002930,"40""",DRY,CLIENT044,,17493.531406697664,LIBERE
CONT002931,"40""",DRY,CLIENT014,,14603.416378627337,EN_ATTENTE
CONT002932,"40""",DRY,CLIENT039,,12682.215236974862,LIBERE
CONT002933,"20""",DRY,CLIENT036,,12762.383061214307,LIBERE
CONT002934,"20""",DRY,CLIENT005,,28485.25489419863,LIBERE
CONT002935,"40""",OPENTOP,CLIENT025,,8788.000781429466,LIBERE
CONT002936,"45""",DRY,CLIENT025,,9647.037089099233,LIBERE
CONT002937,"40""",DRY,CLIENT013,,25316.916963188592,LIBERE
CONT002938,"20""",REEFER,CLIENT016,,9814.82906027487,EN_ATTENTE
CONT002939,"40""",REEFER,CLIENT034,,33371.35383035565,LIBERE
CONT002940,"45""",DRY,CLIENT013,,20495.394407229236,LIBERE
CONT002941,"20""",DRY,CLIENT046,,27629.68640127325,LIBERE
CONT002942,"20""",DRY,CLIENT042,,12731.672824861353,LIBERE
CONT002943,"20""",DRY,CLIENT045,CLIENT047,32168.12509910473,LIBERE
CONT002944,"40""",REEFER,CLIENT017,,25957.253579786764,LIBERE
CONT002945,"40""",DRY,CLIENT035,,13487.296719046532,LIBERE
CONT002946,"20""",DRY,CLIENT023,,28221.94226769091,LIBERE
CONT002947,"40""",DRY,CLIENT023,,30985.892657309563,LIBERE
CONT002948,"40""",REEFER,CLIENT039,CLIENT031,21144.789214293978,LIBERE
CONT002949,"40""",REEFER,CLIENT039,,18421.012958909294,LIBERE
CONT002950,"45""",DRY,CLIENT006,,22670.245109639745,LIBERE
CONT002951,"40""",DRY,CLIENT032,CLIENT003,16634.524387254776,LIBERE
CONT002952,"40""",REEFER,CLIENT044,,13812.292279066702,LIBERE
CONT002953,"20""",OPENTOP,CLIENT033,CLIENT002,16476.89020911442,LIBERE
CONT002954,"40""",DRY,CLIENT004,,24584.33237139253,EN_ATTENTE
CONT002955,"20""",OPENTOP,CLIENT019,,6069.535293157229,LIBERE
CONT002956,"20""",REEFER,CLIENT017,CLIENT024,22523.924509976325,LIBERE
CONT002957,"20""",DRY,CLIENT037,,25617.646009205466,LIBERE
CONT002958,"20""",DRY,CLIENT042,,11349.804632530615,LIBERE
CONT002959,"45""",FLATRACK,CLIENT018,,27254.061681658997,EN_ATTENTE
CONT002960,"40""",DRY,CLIENT044,CLIENT021,12629.058190723465,LIBERE
CONT002961,"20""",DRY,CLIENT023,,19477.740860725018,LIBERE
CONT002962,"40""",DRY,CLIENT018,CLIENT020,13300.624831417588,LIBERE
CONT002963,"45""",REEFER,CLIENT048,,29427.885408475224,LIBERE
CONT002964,"20""",OPENTOP,CLIENT001,,33908.423932334255,LIBERE
CONT002965,"20""",OPENTOP,CLIENT013,,22795.489056945724,LIBERE
CONT002966,"20""",DRY,CLIENT028,,19417.745724079763,LIBERE
CONT002967,"40""",OPENTOP,CLIENT039,,14753.304593385412,LIBERE
CONT002968,"20""",DRY,CLIENT033,,23448.01931762243,LIBERE
CONT002969,"40""",DRY,CLIENT005,CLIENT005,12820.980357637505,LIBERE
CONT002970,"45""",DRY,CLIENT042,,32834.27353606893,LIBERE
CONT002971,"40""",DRY,CLIENT020,,22805.750047609145,LIBERE
CONT002972,"40""",DRY,CLIENT039,,8582.815477150947,EN_ATTENTE
CONT002973,"40""",DRY,CLIENT029,,14019.401076698905,LIBERE
CONT002974,"20""",DRY,CLIENT017,,12915.25621412026,LIBERE
CONT002975,"20""",TANK,CLIENT013,,5692.197924236933,LIBERE
CONT002976,"20""",OPENTOP,CLIENT043,CLIENT022,21632.301760513787,BLOQUE
CONT002977,"40""",TANK,CLIENT049,,24615.67296498169,LIBERE
CONT002978,"40""",DRY,CLIENT017,,31567.365806626185,LIBERE
CONT002979,"40""",DRY,CLIENT020,,13333.775985219387,LIBERE
CONT002980,"20""",DRY,CLIENT019,,27169.17620044438,LIBERE
CONT002981,"20""",DRY,CLIENT050,,11161.16184028597,LIBERE
CONT002982,"20""",OPENTOP,CLIENT004,,24364.003080087787,BLOQUE
CONT002983,"40""",DRY,CLIENT016,,25830.70306539165,LIBERE
CONT002984,"40""",FLATRACK,CLIENT039,CLIENT016,19251.292723160535,LIBERE
CONT002985,"40""",DRY,CLIENT048,,20722.586520372093,LIBERE
CONT002986,"20""",DRY,CLIENT034,,23631.86194803366,LIBERE
CONT002987,"20""",REEFER,CLIENT040,CLIENT006,24106.595561960083,LIBERE
CONT002988,"20""",OPENTOP,CLIENT014,,14258.673244481355,LIBERE
CONT002989,"40""",DRY,CLIENT015,,6802.516215098018,EN_ATTENTE
CONT002990,"40""",DRY,CLIENT035,,23033.99498158905,LIBERE
CONT002991,"20""",DRY,CLIENT025,CLIENT037,12231.235834144481,LIBERE
CONT002992,"20""",OPENTOP,CLIENT011,CLIENT021,15167.082746649448,LIBERE
CONT002993,"40""",DRY,CLIENT013,,12849.392466958576,LIBERE
CONT002994,"40""",DRY,CLIENT049,,11693.830828113456,LIBERE
CONT002995,"20""",DRY,CLIENT050,,33849.565338277964,LIBERE
CONT002996,"40""",DRY,CLIENT009,,14729.887622581675,LIBERE
CONT002997,"45""",DRY,CLIENT038,CLIENT048,32544.594471334516,LIBERE
CONT002998,"20""",OPENTOP,CLIENT028,,30591.69068396564,EN_ATTENTE
CONT002999,"40""",DRY,CLIENT041,CLIENT045,18614.577188344407,BLOQUE
CONT003000,"40""",REEFER,CLIENT031,,8750.43466000185,LIBERE
CONT003001,"20""",TANK,CLIENT014,CLIENT038,20819.025746479147,LIBERE
CONT003002,"40""",OPENTOP,CLIENT020,,11202.514903059024,LIBERE
CONT003003,"40""",DRY,CLIENT008,,12817.55397068878,LIBERE
CONT003004,"40""",OPENTOP,CLIENT024,CLIENT004,30152.19392818396,EN_ATTENTE
CONT003005,"40""",TANK,CLIENT016,CLIENT030,24996.95758838855,LIBERE
CONT003006,"40""",DRY,CLIENT015,,30983.135604136212,LIBERE
CONT003007,"40""",DRY,CLIENT018,,28347.191857712343,LIBERE
CONT003008,"20""",DRY,CLIENT014,,11663.620669165965,LIBERE
CONT003009,"40""",OPENTOP,CLIENT018,,15948.528244590067,LIBERE
CONT003010,"20""",REEFER,CLIENT019,,24007.154065595198,LIBERE
CONT003011,"40""",DRY,CLIENT002,CLIENT039,10401.491193660228,LIBERE
CONT003012,"40""",DRY,CLIENT047,,9542.200607431883,LIBERE
CONT003013,"20""",DRY,CLIENT013,,17548.762383504767,EN_ATTENTE
CONT003014,"20""",DRY,CLIENT021,CLIENT047,25732.071459213017,EN_ATTENTE
CONT003015,"40""",DRY,CLIENT047,CLIENT010,17057.105262104917,BLOQUE
CONT003016,"40""",DRY,CLIENT050,,21768.788379267025,BLOQUE
CONT003017,"20""",DRY,CLIENT021,,22607.228666411407,LIBERE
CONT003018,"20""",DRY,CLIENT035,CLIENT010,27578.30315041697,LIBERE
CONT003019,"40""",DRY,CLIENT013,CLIENT008,28995.340365711498,EN_ATTENTE
CONT003020,"20""",TANK,CLIENT038,,25030.657252176134,LIBERE
CONT003021,"20""",DRY,CLIENT029,,27640.18002273982,LIBERE
CONT003022,"40""",DRY,CLIENT035,CLIENT011,21157.822415482537,EN_ATTENTE
CONT003023,"20""",FLATRACK,CLIENT018,CLIENT046,22821.445838076314,EN_ATTENTE
CONT003024,"40""",DRY,CLIENT013,,24835.627574237828,LIBERE
CONT003025,"20""",FLATRACK,CLIENT023,,14291.004449156986,LIBERE
CONT003026,"20""",TANK,CLIENT001,,27003.686268458066,LIBERE
CONT003027,"45""",DRY,CLIENT030,,23164.88692639179,LIBERE
CONT003028,"40""",REEFER,CLIENT049,,23047.954067891835,LIBERE
CONT003029,"45""",DRY,CLIENT043,,25686.706622825524,LIBERE
CONT003030,"45""",DRY,CLIENT015,,30948.21322742618,EN_ATTENTE
CONT003031,"45""",REEFER,CLIENT024,,11719.1729299009,LIBERE
CONT003032,"20""",DRY,CLIENT016,,25046.134964977344,LIBERE
CONT003033,"20""",DRY,CLIENT048,CLIENT034,20601.413193077216,LIBERE
CONT003034,"40""",DRY,CLIENT043,,11477.198896599222,LIBERE
CONT003035,"40""",OPENTOP,CLIENT041,,17722.472017659806,BLOQUE
CONT003036,"40""",DRY,CLIENT026,CLIENT018,20113.17941258145,LIBERE
CONT003037,"20""",DRY,CLIENT031,,25073.470477721836,EN_ATTENTE
CONT003038,"40""",TANK,CLIENT025,,13158.499493995167,LIBERE
CONT003039,"20""",DRY,CLIENT028,,22165.933410988306,LIBERE
CONT003040,"20""",DRY,CLIENT033,CLIENT049,29054.568863078483,BLOQUE
CONT003041,"20""",DRY,CLIENT026,,15398.779161903105,EN_ATTENTE
CONT003042,"40""",DRY,CLIENT008,CLIENT018,35302.11349222349,EN_ATTENTE
CONT003043,"20""",DRY,CLIENT004,,12415.905085591354,EN_ATTENTE
CONT003044,"40""",OPENTOP,CLIENT048,,13494.335986933624,EN_ATTENTE
CONT003045,"20""",DRY,CLIENT007,,34477.53672995677,LIBERE
CONT003046,"20""",DRY,CLIENT029,,24248.35813118145,BLOQUE
CONT003047,"40""",DRY,CLIENT028,,10416.895764238183,LIBERE
CONT003048,"20""",FLATRACK,CLIENT001,,19363.57238146535,BLOQUE
CONT003049,"20""",DRY,CLIENT016,,22746.29861348624,LIBERE
CONT003050,"20""",DRY,CLIENT034,CLIENT029,5994.8819948233995,LIBERE
CONT003051,"40""",DRY,CLIENT003,,14343.526008862798,BLOQUE
CONT003052,"20""",DRY,CLIENT048,,23923.058555699616,LIBERE
CONT003053,"20""",DRY,CLIENT001,CLIENT027,28471.631905746493,LIBERE
CONT003054,"40""",TANK,CLIENT010,,37863.76194622237,LIBERE
CONT003055,"40""",DRY,CLIENT048,,25436.78712630132,LIBERE
CONT003056,"20""",DRY,CLIENT005,,9807.56062317374,LIBERE
CONT003057,"40""",DRY,CLIENT028,CLIENT014,19921.68384560087,LIBERE
CONT003058,"40""",REEFER,CLIENT001,,13614.634816476771,BLOQUE
CONT003059,"45""",DRY,CLIENT045,CLIENT016,9677.190232787836,LIBERE
CONT003060,"40""",FLATRACK,CLIENT008,,23881.66714098278,LIBERE
CONT003061,"40""",OPENTOP,CLIENT026,,24140.94768098663,EN_ATTENTE
CONT003062,"20""",DRY,CLIENT017,,24266.841129781988,LIBERE
CONT003063,"40""",DRY,CLIENT003,,23324.28430610904,LIBERE
CONT003064,"20""",DRY,CLIENT036,,24323.328830384453,LIBERE
CONT003065,"40""",DRY,CLIENT016,CLIENT001,15268.888568727483,LIBERE
CONT003066,"40""",OPENTOP,CLIENT028,CLIENT037,23203.57347846792,LIBERE
CONT003067,"20""",DRY,CLIENT014,,24683.483886093316,LIBERE
CONT003068,"40""",DRY,CLIENT020,,11764.23482125693,EN_ATTENTE
CONT003069,"45""",TANK,CLIENT023,CLIENT022,10735.253065679122,LIBERE
CONT003070,"40""",DRY,CLIENT002,,15135.168435693618,EN_ATTENTE
CONT003071,"45""",DRY,CLIENT025,,19646.658142917015,LIBERE
CONT003072,"40""",DRY,CLIENT008,,10417.038671464989,EN_ATTENTE
CONT003073,"40""",FLATRACK,CLIENT011,,30281.442418730614,LIBERE
CONT003074,"40""",REEFER,CLIENT014,,26987.638782865768,LIBERE
CONT003075,"20""",FLATRACK,CLIENT026,,24798.976327318105,LIBERE
CONT003076,"40""",OPENTOP,CLIENT015,,10494.024119456386,LIBERE
CONT003077,"40""",TANK,CLIENT011,,26255.01771575073,LIBERE
CONT003078,"20""",DRY,CLIENT001,,25897.07085524421,LIBERE
CONT003079,"20""",DRY,CLIENT015,,24564.923883409312,EN_ATTENTE
CONT003080,"20""",REEFER,CLIENT042,,22084.38584337851,EN_ATTENTE
CONT003081,"20""",REEFER,CLIENT004,,23298.297585585482,LIBERE
CONT003082,"40""",REEFER,CLIENT018,CLIENT049,23871.386841939326,LIBERE
CONT003083,"20""",DRY,CLIENT003,CLIENT023,22340.342458539537,LIBERE
CONT003084,"40""",DRY,CLIENT007,,19897.158614032494,LIBERE
CONT003085,"20""",DRY,CLIENT012,,23660.506329207506,LIBERE
CONT003086,"20""",REEFER,CLIENT006,CLIENT011,21456.108986392508,LIBERE
CONT003087,"40""",REEFER,CLIENT039,,13571.996866752985,LIBERE
CONT003088,"40""",TANK,CLIENT032,,12278.229197338656,EN_ATTENTE
CONT003089,"20""",DRY,CLIENT023,,26814.978517163436,LIBERE
CONT003090,"20""",DRY,CLIENT042,,19131.848037266012,LIBERE
CONT003091,"40""",OPENTOP,CLIENT025,,18311.62906956158,LIBERE
CONT003092,"45""",OPENTOP,CLIENT016,,28060.85809309292,LIBERE
CONT003093,"20""",DRY,CLIENT016,,8975.680479718716,LIBERE
CONT003094,"20""",DRY,CLIENT006,CLIENT017,12254.91888790748,LIBERE
CONT003095,"45""",REEFER,CLIENT029,,21471.22218886401,LIBERE
CONT003096,"20""",DRY,CLIENT023,,11218.175002998125,EN_ATTENTE
CONT003097,"40""",DRY,CLIENT008,CLIENT003,28888.675236239273,EN_ATTENTE
CONT003098,"40""",DRY,CLIENT030,,25373.429213184427,LIBERE
CONT003099,"20""",DRY,CLIENT017,CLIENT038,9113.576315428845,LIBERE
CONT003100,"40""",OPENTOP,CLIENT029,CLIENT021,12000.671843987364,LIBERE
CONT003101,"40""",DRY,CLIENT025,CLIENT009,7319.487524610168,LIBERE
CONT003102,"20""",DRY,CLIENT004,,35586.620721854764,LIBERE
CONT003103,"20""",TANK,CLIENT044,CLIENT040,22184.594614738133,LIBERE
CONT003104,"40""",DRY,CLIENT048,,20267.177407360927,LIBERE
CONT003105,"40""",DRY,CLIENT032,,16885.12518998218,EN_ATTENTE
CONT003106,"20""",DRY,CLIENT042,,18932.683199235384,LIBERE
CONT003107,"40""",DRY,CLIENT025,CLIENT010,18030.911760628973,LIBERE
CONT003108,"40""",FLATRACK,CLIENT006,,12552.358194984508,LIBERE
CONT003109,"40""",DRY,CLIENT020,CLIENT020,23062.54342547283,LIBERE
CONT003110,"20""",DRY,CLIENT013,,28562.522210460804,LIBERE
CONT003111,"20""",DRY,CLIENT016,,12822.11652194791,EN_ATTENTE
CONT003112,"40""",OPENTOP,CLIENT036,,23670.379029637836,LIBERE
CONT003113,"20""",DRY,CLIENT008,CLIENT016,36499.84562193237,EN_ATTENTE
CONT003114,"45""",DRY,CLIENT032,,7675.974762853891,LIBERE
CONT003115,"20""",DRY,CLIENT015,,10561.425016104648,LIBERE
CONT003116,"20""",DRY,CLIENT038,,33146.59258720806,LIBERE
CONT003117,"40""",DRY,CLIENT039,,24067.81792089223,LIBERE
CONT003118,"40""",DRY,CLIENT022,CLIENT024,22603.23028671958,LIBERE
CONT003119,"40""",DRY,CLIENT008,,22564.164084854277,LIBERE
CONT003120,"20""",DRY,CLIENT023,,13911.954599239927,EN_ATTENTE
CONT003121,"20""",OPENTOP,CLIENT030,,11161.949258829236,LIBERE
CONT003122,"20""",FLATRACK,CLIENT027,,23145.34448196166,LIBERE
CONT003123,"20""",TANK,CLIENT043,CLIENT020,26680.37706252673,EN_ATTENTE
CONT003124,"20""",OPENTOP,CLIENT033,,27500.564148104335,LIBERE
CONT003125,"40""",OPENTOP,CLIENT005,,30944.03120596578,LIBERE
CONT003126,"20""",DRY,CLIENT022,,21674.77040998444,EN_ATTENTE
CONT003127,"20""",DRY,CLIENT040,,27310.770480298386,LIBERE
CONT003128,"40""",OPENTOP,CLIENT046,,24454.034527497235,LIBERE
CONT003129,"20""",REEFER,CLIENT019,,25908.9061629358,LIBERE
CONT003130,"40""",DRY,CLIENT035,,26472.09488842024,LIBERE
CONT003131,"40""",DRY,CLIENT040,,27286.12405974672,EN_ATTENTE
CONT003132,"20""",DRY,CLIENT031,,31763.795153073814,EN_ATTENTE
CONT003133,"20""",DRY,CLIENT037,,31499.356217653025,LIBERE
CONT003134,"40""",DRY,CLIENT029,,21429.791281112724,EN_ATTENTE
CONT003135,"20""",DRY,CLIENT018,,26552.69818957102,LIBERE
CONT003136,"20""",DRY,CLIENT013,,19423.913860145403,LIBERE
CONT003137,"20""",REEFER,CLIENT042,CLIENT009,15207.85111918555,LIBERE
CONT003138,"20""",DRY,CLIENT026,,23958.97371005017,LIBERE
CONT003139,"40""",TANK,CLIENT047,,34817.764167719084,LIBERE
CONT003140,"40""",OPENTOP,CLIENT041,CLIENT047,26675.80283267559,LIBERE
CONT003141,"20""",DRY,CLIENT047,,20747.17305248283,EN_ATTENTE
CONT003142,"20""",DRY,CLIENT021,,32272.692304438788,LIBERE
CONT003143,"20""",REEFER,CLIENT040,CLIENT031,16212.948845984858,LIBERE
CONT003144,"40""",DRY,CLIENT033,,26226.17923947118,EN_ATTENTE
CONT003145,"40""",REEFER,CLIENT048,,25328.92344737375,LIBERE
CONT003146,"45""",DRY,CLIENT032,,21995.851804520426,LIBERE
CONT003147,"40""",DRY,CLIENT037,,30513.460230371893,EN_ATTENTE
CONT003148,"20""",DRY,CLIENT017,CLIENT046,25889.148998527173,LIBERE
CONT003149,"45""",DRY,CLIENT045,,17113.858145402497,LIBERE
CONT003150,"20""",DRY,CLIENT008,,20749.01127092672,LIBERE
CONT003151,"40""",DRY,CLIENT047,,30342.7477922765,LIBERE
CONT003152,"40""",DRY,CLIENT034,,24557.14466365605,LIBERE
CONT003153,"40""",DRY,CLIENT030,,13563.647373566175,EN_ATTENTE
CONT003154,"20""",OPENTOP,CLIENT041,,14578.341893285997,LIBERE
CONT003155,"20""",OPENTOP,CLIENT009,CLIENT050,25161.324053856264,LIBERE
CONT003156,"20""",DRY,CLIENT021,,20530.83389680455,LIBERE
CONT003157,"40""",DRY,CLIENT012,,23774.13789074307,BLOQUE
CONT003158,"40""",DRY,CLIENT003,,7444.752903513952,LIBERE
CONT003159,"45""",DRY,CLIENT022,,32470.709486334126,LIBERE
CONT003160,"40""",TANK,CLIENT023,,26006.972793576406,LIBERE
CONT003161,"20""",DRY,CLIENT027,,13916.870442638236,LIBERE
CONT003162,"20""",FLATRACK,CLIENT025,,21457.559492354543,LIBERE
CONT003163,"20""",DRY,CLIENT012,,10694.842199292421,EN_ATTENTE
CONT003164,"40""",DRY,CLIENT008,CLIENT019,17609.98872347908,LIBERE
CONT003165,"40""",DRY,CLIENT047,,22409.329716665714,LIBERE
CONT003166,"40""",DRY,CLIENT038,,10385.288609775633,LIBERE
CONT003167,"20""",REEFER,CLIENT004,CLIENT045,22937.899650750463,LIBERE
CONT003168,"40""",DRY,CLIENT036,,17725.539173553447,LIBERE
CONT003169,"40""",REEFER,CLIENT036,,24091.332311920472,LIBERE
CONT003170,"20""",DRY,CLIENT012,CLIENT007,20293.092569303673,LIBERE
CONT003171,"40""",DRY,CLIENT036,,13757.517327501722,LIBERE
CONT003172,"20""",OPENTOP,CLIENT027,,19374.518364884854,BLOQUE
CONT003173,"20""",DRY,CLIENT008,CLIENT018,13224.288175709833,LIBERE
CONT003174,"40""",OPENTOP,CLIENT025,,9290.120667662672,LIBERE
CONT003175,"40""",REEFER,CLIENT045,,2944.3296882966224,LIBERE
CONT003176,"40""",DRY,CLIENT045,,32894.72546358988,LIBERE
CONT003177,"40""",DRY,CLIENT045,CLIENT009,34970.6187036722,LIBERE
CONT003178,"20""",DRY,CLIENT037,,12649.664215134617,LIBERE
CONT003179,"40""",TANK,CLIENT003,CLIENT016,18767.19016920287,LIBERE
CONT003180,"20""",OPENTOP,CLIENT039,,16844.661874025107,LIBERE
CONT003181,"40""",REEFER,CLIENT017,,30287.136435570683,LIBERE
CONT003182,"20""",OPENTOP,CLIENT021,,24595.922134182212,EN_ATTENTE
CONT003183,"20""",DRY,CLIENT007,,23706.177940638107,BLOQUE
CONT003184,"40""",DRY,CLIENT022,,22514.73756582159,EN_ATTENTE
CONT003185,"40""",DRY,CLIENT046,,12131.131190975952,LIBERE
